transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T11028,U058,08-11-21,Expense,Rent,96,Card,Chennai,Doctor visit 
T04270,U004,10/24/2019,Income,Bonus,"49,459",Bank Transfer,Mumbai,Netflix subscription cash
T06953,U053,January 18 2022,Expense,Travel,118,UPI,Lucknow,Dinner at resto
T14979,U101,November 08 2019,Expense,Education,406,Bank Transfer,Mumbai,Course fee
T03737,U016,2019-07-09,Expense,Travel,"1,088",Cash,Mumbai,Uber to office late
T14166,U020,02/04/2019,Expense,Food,402,Bank Transfer,Chennai,Course fee
T06949,U150,07/06/2021,Expense,Foood,255,Cash,Pune,
T10472,U182,03/06/2021,Expense,Food,928,Cash,Bengaluru,Monthly rent
T07055,U019,2022-08-19,Expense,Savings,162,UPI,Ahmedabad,
T07284,U140,March 16 2019,Expense,Rent,$103,Bank Transfer,Pune,
T07272,U057,2020-05-29,Expense,Food,284,UPI,Kolkata,Gift
T01781,U176,02/04/2021,Expense,TTravel,196,Bank Transfer,Mumbai,Grocery shopping
T06448,U025,2022-12-02,Expense,Food,200,,Ahmedabad,ztMQDSXnaFyay
T09968,U119,2020-12-23,Expense,Rent,247,Bank Transfer,Bengaluru,Course fee
T01535,U166,2020-02-28,Expense,Rent,312,Cash,Lucknow,Doctor visit
T03106,U024,25-10-19,Income,Other Income,"59,241",Bank Transfer,Ahmedabad,Gift
T03766,U008,12/31/2022,Expense,Rent,"999,999",UPI,,Monthly rent
T11527,U067,07/26/2019,Expense,Rent,351,Bank Transfer,Mumbai,D3YlleuZ
T13793,U048,2020-08-05,Expense,Food,"6,419",Card,Mumbai,Grocery shopping
T04961,U100,2019-08-15,Expense,Food,390,Bank Transfer,Lucknow,Uber to office
T03331,U006,12-05-22,Expense,Rent,₹173,Bank Transfer,Kolkata,Course fee
T12838,U025,01-12-21,Expense,Entertainment,362,Card,Mumbai,Doctor visit
T13595,U115,10-05-21,Expense,Savings,238,Card,Jaipur,Doctor visit
T07773,U117,2020-08-29,Expense,Entertainment,120,Card,Chennai,Dinner at resto
T04395,U089,29-11-22,Expense,Utilities,240,Card,Bengaluru,Paid electricity bill
T01394,U192,24-02-19,Expense,Food,"4,411",UPI,Mumbai,Doctor visit
T05996,U005,2019-03-25,Expense,Others,39,Cash,Lucknow,Uber to office
T12555,U146,2019-12-15,Expense,Education,"2,167",Bank Transfer,Ahmedabad,Gift
T03963,U180,01/24/2021,Expense,Rent,525,Bank Transfer,Kolkata,Monthly rent late
T04257,U003,07/09/2019,Expense,Others,"1,284",Card,Jaipur,Netflix subscription cash
T01785,U048,2019-06-04,Expense,Food,84,Card,Mumbai,Uber to office
T11777,U086,02-07-19,Expense,Travel,54,Cash,Pune,Monthly rent
T07206,U030,05/15/2019,Expense,Health,198,Cash,Mumbai,Monthly rent
T01030,U040,06/28/2022,Expense,Entertainment,631,Cash,Pune,Uber to office
T08712,U082,02/25/2019,Expense,Travel,586,Card,Lucknow,
T10639,U046,03/14/2021,Expense,Rent,"2,101",Card,Pune,OyP4beB01vwwljXPN
T07211,U191,01-05-22,Expense,Rent,"1,349",Card,Pune,Dinner at resto
T05320,U185,2020-06-25,Expense,Rentt,"5,613",Cash,Delhi,Gift via app
T01915,U072,April 03 2021,Expense,Rent,332,Cash,Jaipur,Course fee
T00239,U071,11/09/2019,Expense,Others,370,Cash,Delhi,Monthly rent 
T07556,U107,January 14 2022,Expense,Savings,720,Card,Chennai,Grocery shopping
T09802,U145,15-02-22,Expense,Utilities,$86,Cash,Lucknow,Netflix subscription
T14090,U023,September 28 2020,Expense,Food,935,Bank Transfer,Lucknow,Doctor visit
T00396,U107,February 07 2022,Income,Bonus,"₹49,380",Card,Hyderabad,Doctor visit
T04191,U065,,Expense,Food,669,Card,Jaipur,Dinner at resto cash
T05882,U033,October 01 2020,Expense,Entertainment,272,Cash,Mumbai,Gift
T01984,U182,11/26/2021,Expense,Rent,938,UPI,Lucknow,Dinner at resto
T01937,U082,2022-07-29,Expense,Savings,"3,197",UPI,Hyderabad,Uber to office
T03365,U073,02/13/2021,Expense,Health,"1,809",Cash,ahmedabad,Doctor visit
T00328,U162,2020-05-20,Expense,Rent,371,UPI,Delhi,Doctor visit
T02619,U082,2022-04-04,Expense,Travel,671,,Hyderabad,Paid electricity bill late
T01034,U138,2021-03-30,Expense,Travel,₹988,Card,Mumbai,Paid electricity bill
T13594,U036,2020-03-09,Expense,Rent,$320,Cash,Jaipur,b8CuZqtmHCezTOBIc
T08673,U181,2022-03-23,Expense,Entertainment,343,Card,Lucknow,Grocery shopping
T12581,U083,08/10/2019,Expense,Food,284,Bank Transfer,Hyderabad,Paid electricity bill via app
T00605,U183,2022-09-15,Expense,Food,538,Bank Transfer,Lucknow,
T13448,U048,2021-08-06,Expense,Food,923,UPI,Kolkata,Gift
T14570,U093,2022-04-29,Expense,ood,"1,395",Cash,Jaipur,Course fee
T10997,U074,2020-07-19,Expense,Savings,470,Bank Transfer,Chennai,Course fee
T09624,U053,2019-05-30,Expense,FFood,66,Card,Pune,Monthly rent
T14515,U083,,Expense,Entertainment,142,UPI,Hyderabad,Dinner at resto
T11843,U076,April 03 2019,Expense,Food,₹65,UPI,Hyderabad,Salary cash
T14956,U065,21-08-22,Expense,Retn,189,Cash,jaipur,OYFk9dpMp4ZzqN
T04903,U140,10-08-22,Expense,Travel,"2,099",UPI,Lucknow,Paid electricity bill
T04209,U066,03/22/2022,Expense,Uilities,192,UPI,Pune,Grocery shopping
T10558,U050,October 23 2020,Expense,Food,115,Cash,Lucknow,Paid electricity bill
T01322,U073,03/06/2019,Expense,Rennt,"1,512",Card,Kolkata,Dinner at resto
T06168,U021,03/28/2019,Expense,Food,"1,554",Cash,Delhi,
T02577,U067,10/29/2022,Income,Other Income,"₹62,074",Bank Transfer,Chennai,Paid electricity bill
T14639,U031,30-10-22,Expense,Others,₹112,Card,Bengaluru,Dinner at resto
T06915,U143,02/12/2019,Expense,Rent,₹101,Card,Lucknow,Salary
T05274,U084,30-09-19,Expense,Food,₹854,Card,Lucknow,Course fee
T10834,U064,12-12-21,Expense,Savings,"$1,480",Card,Hyderabad,Uber to office
T06689,U024,02/16/2022,Expense,Others,80,Cash,Chennai,Paid electricity bill
T13842,U035,2022-08-31,Expense,Food,142,Cash,Lucknow,Monthly rent
T03755,U134,13-10-21,Expense,Entertainment,"1,763",Cash,Pune,MCZmJ9LlbA
T05667,U028,February 28 2021,Expense,Education,273,Bank Transfer,Lucknow,Netflix subscription
T10244,U171,17-02-22,Expense,Rent,685,Bank Transfer,Kolkata,Salary
T12622,U022,08/15/2022,Expense,Others,376,Cash,Delhi,Course fee cash
T11625,U027,19-09-21,Income,Bonus,"46,342",Bank Transfer,Delhi,Uber to office 
T14907,U063,10-09-21,Expense,Entertainment,"2,676",Bank Transfer,Bengaluru,Grocery shopping cash
T10876,U192,09/08/2019,Expense,Utilities,215,Bank Trannsfer,Pune,Grocery shopping
T03381,U129,05-05-20,Expense,Rent,248,UPI,pune,Uber to office
T04319,U116,06/12/2020,Expense,Travel,156,UPI,Jaipur,Uber to office
T12266,U020,04/15/2020,Income,Bonus,"64,887",Bank Transfer,Ahmedabad,Monthly rent
T14541,U016,12/10/2019,Expense,Utilities,₹85,UPI,Delhi,Doctor visit cash
T14278,U177,10/02/2020,Expense,Travel,20,Bank Transfer,Chennai,Doctor visit
T07091,U115,22-10-21,Expense,Utilities,436,Bank Transfer,Pune,Monthly rent
T03933,U032,2022-01-13,Expense,Rent,859,UPI,Bengaluru,
T01743,U186,November 30 2022,Expense,Rent,25,Cash,Hyderabad,Dinner at resto via app
T13783,U033,2019-08-22,Expense,Rentt,68,Bank Transfer,Jaipur,Grocery shopping
T13692,U175,19-07-20,Expense,Savings,45,Bank Transfer,,Uber to office
T07457,U133,2020-07-29,Expense,Rent,49,UPI,Jaipur,Netflix subscription
T10070,U135,11/15/2021,Expense,Food,171,Card,Bengaluru,Grocery shopping
T13752,U123,22-05-21,Expense,Food,97,Cash,Mumbai,Doctor visit
T14905,U147,August 25 2020,Expense,Rent,609,Cash,,Doctor visit
T13906,U059,10/15/2020,Expense,Food,"1,227",Bank Transfer,Chennai,Paid electricity bill
T10116,U116,03/16/2019,Expense,Food,207,Bank Transfer,Jaipur,Dinner at resto
T10953,U020,24-04-21,Expense,Savings,"₹1,050",Cash,Mumbai,Grocery shopping
T02842,U033,11/11/2021,Expense,Food,604,UPI,Hyderabad,Doctor visit
T12576,U141,2020-09-18,Expense,Food,188,Bank Transfer,Hyderabad,Grocery shopping cash
T14716,U089,06-09-19,Expense,Travel,"1,343",Bank Transfer,Ahmedabad,Course fee cash
T13977,U064,27-03-22,Expense,Travel,"3,731",Card,Bengaluru,Salary 
T04210,U061,February 06 2022,Expense,Food,837,Bank rTansfer,,Netflix subscription
T13821,U086,11/28/2022,Expense,Traveel,"₹1,668",UPI,Lucknow,Grocery shopping
T08220,U126,05/26/2022,Expense,Utilities,"4,499",UPI,Delhi,Dinner at resto
T10251,U057,June 13 2020,Expense,Entertainment,188,Bank Transfer,Hyderabad,Gift
T07276,U022,04/22/2019,Income,Salary,"53,069",Card,Hyderabad,Salary cash
T03569,U158,02/13/2021,Expense,Utilities,"1,313",Bank Transfer,,Doctor visit
T07897,U129,27-11-21,Expense,Rent,"1,466",Card,Lucknow,
T09956,U174,08/22/2021,Expense,Utilities,50,UPI,Delhi,Salary
T06493,U064,2022-08-02,Income,Other Income,"68,243",Bank Transfer,jaipur,Netflix subscription
T02177,U112,2022-05-08,Expense,Utilities,411,Cash,Hyderabad,Course fee
T04622,U125,2022-06-08,Expense,Rent,₹207,Cash,mumbai,Salary cash
T02522,U100,2022-08-26,Expense,Food,595,Cash,Hyderabad,Salary
T09800,U114,2019-08-10,Expense,Utilities,"1,377",Card,Bengaluru,Doctor visit cash
T12072,U120,2021-06-26,Expense,Utilities,"2,150",Cash,Hyderabad,
T12795,U097,2019-08-08,Expense,Food,156,Bank Transfer,Delhi,Course fee
T06271,U155,02/22/2022,Expense,Food,38,Card,Pune,Monthly rent
T09904,U016,12-11-19,Expense,Fod,458,UPI,Hyderabad,Uber to office
T00567,U121,09-12-22,Expense,Rent,283,Bank Transfer,Pune,dq6bFix6JsB6ErycK4X
T09416,U173,09/08/2022,Expense,Utilities,283,Card,Chennai,Monthly rent
T02445,U165,07/30/2019,Expense,Rent,"11,932",Card,Lucknow,pABOitCWwuCpbhBV
T07605,U124,04-10-19,Expense,Food,"2,932",Cash,Bengaluru,Uber to office late
T13637,U073,2020-09-27,Income,Other Income,"₹72,616",Cash,Delhi,Salary via app
T03313,U061,2020-07-09,Expense,Food,214,Cash,Ahmedabad,Dinner at resto cash
T09709,U078,,Income,Bonus,"70,506",UPI,Bengaluru,
T05792,U070,2019-10-02,Income,Other Income,"70,476",Card,Bengaluru,OYnFLeVkh
T07036,U106,2020/03/19,Expense,Tarvel,133,UPI,Mumbai,Salary
T11260,U053,08-04-19,Expense,Others,455,Cash,Hyderabad,Uber to office
T09819,U167,October 20 2022,Expense,Rent,374,UPI,Bengaluru,Course fee
T09457,U188,07-01-22,Expense,Rent,$65,UPI,Pune,2K1Auihk
T12162,U137,2020-04-06,Expense,Food,"1,330",Card,Kolkata,Gift
T01965,U126,,Expense,Rent,258,Cash,Hyderabad,Gift via app
T00878,U117,06/07/2022,Expense,Food,₹215,Cash,Pune,Monthly rent 
T14710,U037,07-11-19,Income,Salary,"₹56,710",UPI,Ahmedabad,
T01054,U031,23-05-21,Expense,,309,Bank Transfer,Pune,Paid electricity bill
T05736,U149,2020-02-16,Expense,Utilities,₹88,Card,Hyderabad,Monthly rent late
T11671,U183,14-11-21,Expense,Travel,₹92,Bank Transfer,Pune,
T04110,U088,14-09-19,Expense,Food,303,,Pune,
T00482,U118,03/05/2020,Expense,Food,"2,273",UPI,Pune,Uber to office
T14940,U148,2022-08-30,Expense,Savings,164,Card,Delhi,Gift
T08465,U058,09/06/2022,Expense,Utilities,920,UPI,Mumbai,Gift
T07314,U142,February 04 2022,Expense,Entertainment,"1,680",UPI,Hyderabad,Monthly rent via app
T06521,U155,2019-10-08,Expense,Food,$754,UPI,Chennai,Course fee
T10745,U121,2020-11-17,Expense,Rent,415,Cash,Kolkata,Netflix subscription
T03298,U082,December 04 2021,Expense,Food,"₹1,779",UPI,Delhi,Paid electricity bill cash
T06648,U047,08-08-21,Expense,Food,,Card,Pune,Grocery shopping
T11322,U141,01-05-21,Expense,Food,217,UPI,Pune,Uber to office
T12335,U185,2022-03-27,Expense,Food,"2,924",Bank Transfer,Delhi,Dinner at resto
T02919,U138,15-07-21,Expense,Food,181,Cash,,Paid electricity bill
T14767,U183,08-10-20,Expense,Food,288,Csah,,
T04042,U145,2019-01-17,Expense,Utilitise,"₹2,273",Cash,Pune,Dinner at resto
T10507,U088,16-01-19,Expense,Rent,91,Bank Transfer,delhi,Doctor visit late
T09943,U044,May 27 2020,Income,Salary,"58,238",Bank Transfer,Lucknow,Dinner at resto 
T04996,U037,01-03-20,Expense,Food,162,Bank Transfer,Jaipur,Netflix subscription
T12521,U061,2020-03-06,Expense,Entertainment,415,Bank Transfer,Ahmedabad,Monthly rent late
T09134,U090,18-03-19,Expense,Travel,967,Card,Mumbai,Monthly rent 
T12723,U009,06-11-20,Expense,Entertainment,"₹1,199",Bank Transfer,Pune,Gift late
T13437,U100,2022-10-06,Expense,Others,251,UPI,Mumbai,Salary
T08481,U107,03/05/2020,Expense,Food,72,UPI,hyderabad,BvrMmG5fwGua1
T11430,U118,05/06/2022,Expense,Rennt,101,Card,Mumbai,Grocery shopping 
T07398,U072,09/29/2022,Expense,Rent,332,Bank Transfer,Ahmedabad,Paid electricity bill
T12460,U129,07/08/2022,Expense,Food,146,Bank Transfer,Chennai,Gift via app
T13172,U161,09/10/2022,Income,Salary,"55,491",Cash,Delhi,DZmP7ufqfP
T01810,U131,2019-08-06,Income,Other Income,"44,533",Cash,bengaluru,Netflix subscription
T13520,U015,July 02 2021,Expense,Savings,"1,405",Cash,Chennai,
T06318,U123,22-07-22,Expense,Others,"1,675",Cash,Pune,Netflix subscription
T09358,U059,01/26/2021,Expense,Food,589,Bank Transfer,Delhi,Grocery shopping
T00205,U101,,Expense,ent,205,Cash,Jaipur,Gift
T12498,U165,2021-11-08,Income,Salary,"41,615",Card,Lucknow,Grocery shopping via app
T11882,U100,2019-12-24,Income,Bonus,"68,970",,Bengaluru,Uber to office
T14879,U103,15-11-21,Expense,Food,176,Card,Kolkata,Grocery shopping
T03510,U165,03/22/2019,Income,Other Income,"46,909",Card,Jaipur,Dinner at resto
T01163,U056,06/01/2020,Expense,Travel,₹138,UPI,Hyderabad,Doctor visit cash
T06775,U002,2020-05-17,Expense,Rent,133,Cash,Mumbai,Doctor visit via app
T10922,U110,06-05-22,Expense,Utilities,"1,240",Card,Jaipur,Paid electricity bill
T09793,U126,2019-07-11,Expense,Education,84,Card,Lucknow,Doctor visit late
T00087,U191,2020-10-23,Expense,Food,591,Cash,Delhi,Grocery shopping late
T05966,U092,October 12 2019,Expense,Utilities,119,Card,Ahmedabad,Doctor visit
T01796,U160,2019-07-23,Expense,Food,184,UPI,Pune,Dinner at resto
T02208,U065,December 18 2019,Expense,Others,267,Cash,Mumbai,Salary
T03047,U041,26-11-22,Expense,Food,$605,Bank Transfer,Chennai,Salary
T07748,U174,24-05-20,Expense,Food,572,Card,Chennai,Course fee late
T04718,U102,2021-06-06,Expense,Rent,114,Cash,Hyderabad,Netflix subscription
T05910,U030,16-07-21,Expense,Entertainnment,798,Cash,Ahmedabad,Uber to office
T13022,U031,07/04/2021,Expense,Utilities,692,Bank Transfer,Chennai,Uber to office
T13709,U114,2020-06-09,Expense,Entertainment,288,UPI,Bengaluru,MYGY2VnO
T08557,U163,10/02/2020,Expense,Food,884,Card,Ahmedabad,Uber to office
T03981,U175,,Expense,Entertainment,705,Card,Bengaluru,Doctor visit
T14741,U039,2019-01-20,Expense,Utilities,"₹3,708",Cash,Chennai,NH7J3pgU3VTsrWSnG
T14174,U187,2022-03-11,Expense,Health,503,Cash,hyderabad,Course fee
T09485,U083,26-02-22,Expense,Food,705,Card,Mumbai,Monthly rent
T03976,U106,2021-06-27,Expense,Utilities,461,Cash,Bengaluru,Course fee
T07680,U025,2021-12-09,Expense,Rent,"1,013",Bank Transfer,Mumbai,Salary
T08546,U097,02/14/2020,Expense,ravel,449,Cash,Kolkata,Course fee 
T14279,U127,27-03-20,Expense,Rent,"5,565",Bank Transfer,Bengaluru,
T01000,U107,01/12/2022,Expense,Entertainment,342,Card,Bengaluru,Doctor visit
T03173,U027,08/18/2019,Expense,Food,₹349,Cash,Lucknow,Paid electricity bill
T09229,U021,2021-05-16,Expense,Entertainment,77,UPI,Kolkata,Salary
T14488,U056,2021-05-27,Income,Other Income,"90,429",Bank Transfer,delhi,Grocery shopping 
T11019,U038,07/27/2021,Income,Salary,"87,663",Bank Transfer,Ahmedabad,
T10995,U019,05/11/2020,Expense,Food,470,Bank Transfer,Delhi,Monthly rent
T05185,U149,2020-07-04,Expense,Food,₹873,UPI,Bengaluru,JHNaUslaKn
T10887,U176,2021-03-10,Expense,Others,168,Card,Bengaluru,DlLpTvKyyS
T09529,U158,02-09-20,Expense,Food,133,Cash,Lucknow,Paid electricity bill
T00996,U034,31-12-20,Expense,Savings,373,Bank Transfer,Bengaluru,Netflix subscription
T08413,U091,08/21/2019,Expense,Utilities,,Card,Pune,Uber to office
T02402,U170,December 31 2019,Expense,Savings,₹97,Card,Bengaluru,Monthly rent
T07965,U025,07-06-21,Expense,Food,146,UPI,Pune,Course fee
T14124,U015,2021-01-11,Expense,Utilities,156,UPI,Kolkata,
T01045,U175,April 28 2019,Expense,Others,"1,828",Card,Lucknow,Course fee
T03822,U175,September 26 2019,Expense,Others,316,UPI,jaipur,Monthly rent
T08442,U187,07/20/2020,Expense,Others,₹39,Bank Transfer,Pune,Monthly rent 
T02008,U039,09-01-21,Expense,Utilities,₹787,Bank Transfer,Delhi,Gift late
T12328,U146,11/08/2022,Income,Salary,"₹69,692",Card,ahmedabad,Uber to office
T05289,U130,25-10-19,Expense,,357,Bank Transfer,Chennai,sZBxKaNnjg9vDmB2n9J
T10079,U056,05/21/2021,Expense,Food,226,Bank Transfer,Hyderabad,Monthly rent
T13682,U105,October 02 2019,Expense,Utilities,154,Cash,Delhi,Course fee
T04660,U168,May 11 2021,Expense,Utilities,"3,285",Bank Transfer,Lucknow,Salary
T13742,U033,09/14/2021,Expense,Entertainment,700,Bank Transfer,Jaipur,Dinner at resto
T03467,U058,November 25 2019,Expense,Rent,264,Card,Ahmedabad,Doctor visit 
T10731,U176,November 25 2022,Expense,Food,"$1,474",UPI,Chennai,Grocery shopping
T07215,U025,2020-03-10,Expense,Utilities,116,Bank Transer,Ahmedabad,Salary
T13798,U074,05-08-21,Expense,Travel,₹148,Bank Transfer,Bengaluru,Doctor visit
T04482,U183,04/12/2021,Expense,Entertainment,233,Card,Mumbai,Gift late
T07493,U044,2022-05-22,Expense,TTravel,"1,286",Bank Transfer,Jaipur,Grocery shopping
T13816,U160,2022-01-15,Expense,Utilities,78,UPI,Pune,Salary
T04619,U011,August 27 2021,Expense,Education,₹77,Bank Transfer,Bengaluru,Dinner at resto
T00592,U177,22-11-20,Expense,Rent,48,UPI,Mumbai,Doctor visit
T13985,U150,01/25/2019,Expense,Utilities,"₹3,843",Bank Transfer,Bengaluru,Doctor visit
T02705,U089,05/09/2021,Expense,Rent,145,Card,Kolkata,Salary 
T10395,U146,04-06-21,Expense,Rent,₹41,Bank Transfer,jaipur,Uber to office
T02226,U021,2020-12-16,Income,Other Income,"57,953",UPI,Ahmedabad,Monthly rent late
T10452,U022,05/19/2021,Expense,Rnt,32,UPI,Pune,Paid electricity bill
T12671,U021,March 24 2022,Expense,Others,908,Cash,Pune,Monthly rent
T00519,U089,September 25 2019,Income,Other Income,"52,236",Cash,Kolkata,Gift
T07871,U112,09/28/2022,Expense,Travel,₹797,,Ahmedabad,Dinner at resto late
T12862,U112,2019-02-06,Expense,Savings,"1,583",Cash,mumbai,Course fee 
T05685,U039,12-06-22,Expense,Travel,160,UPI,bengaluru,Monthly rent
T04692,U070,2022-11-14,Expense,Rent,360,Bank Transfer,Jaipur,Monthly rent cash
T03105,U167,2019-05-11,Expense,Entertainment,781,Bank Transfer,Ahmedabad,Dinner at resto
T13127,U105,2020-10-21,Expense,Food,"4,185",UPI,Chennai,Gift
T04063,U020,2022-09-15,Expense,Health,654,Bank Transfer,Delhi,Netflix subscription
T06604,U086,12/10/2019,Expense,Travel,25,Card,Kolkata,Uber to office late
T05983,U159,2022-04-20,Expense,Rent,891,UPI,Lucknow,Salary
T11238,U011,April 15 2019,Expense,Entertainment,"1,076",Bank Transfer,ahmedabad,Grocery shopping
T12865,U066,06/30/2020,Income,Bonus,"33,424",Cash,Lucknow,Grocery shopping late
T01651,U017,December 23 2022,Income,Other Income,"40,706",Cash,Kolkata,Uber to office cash
T11404,U159,04-11-20,Expense,Health,12,Cash,Ahmedabad,Netflix subscription
T06057,U081,01-10-22,Expense,Food,702,Cash,Chennai,KV6TvCcOK
T04216,U186,02/27/2019,Expense,Tavel,35,Cash,,Doctor visit
T14823,U164,2021-04-06,Expense,Rent,"1,680",Card,Pune,Gift
T09467,U173,2021-03-23,Expense,,956,Cash,Lucknow,Dinner at resto
T01817,U093,2020-10-16,Expense,Utilities,341,UPI,Ahmedabad,Salary
T04852,U035,December 30 2020,Income,Other Income,"$42,452",Bank Transfer,Chennai,Grocery shopping
T06899,U116,2020-05-31,Expense,Rent,658,Bank Transfer,Delhi,Grocery shopping 
T02635,U192,2022-10-21,Expense,Food,"2,592",,KOLKATA,Salary 
T01328,U041,21-05-19,Expense,Rent,45,Card,Mumbai,Gift via app
T04736,U181,29-04-20,Expense,Utiltiies,851,Cash,Lucknow,Paid electricity bill
T01054,U031,23-05-21,Expense,Health,309,Bank Transfer,Pune,Paid electricity bill
T00044,U093,2022-05-18,Income,Other Income,"61,265",,Lucknow,Netflix subscription
T00008,U155,02/11/2022,Expense,Food,₹710,Bank Transfer,Jaipur,
T08673,U181,2022-03-23,Expense,Entertainment,343,Card,Lucknow,Grocery shopping
T07907,U139,10/17/2019,Expense,Food,₹519,Bank Transfer,Jaipur,Course fee
T05591,U090,08/12/2020,Expense,Traveel,639,Bank Transfer,Ahmedabad,Uber to office
T00472,U163,06/04/2019,Income,Bonus,"₹70,798",Bank Transfer,Kolkata,Grocery shopping
T12710,U154,04/27/2020,Expense,Rent,86,Bank Transfer,,Uber to office
T12466,U119,05/20/2019,Expense,Rent,128,Card,Kolkata,Uber to office
T10430,U191,07/22/2021,Expense,Entertainment,"3,659",Card,Jaipur,lMJWnYcLYvKMg
T02323,U075,07/02/2019,Income,Other Income,"65,065",UPI,Kolkata,Grocery shopping
T08092,U042,05/12/2020,Income,Bonus,"67,687",Card,Kolkata,Dinner at resto
T07644,U055,10-09-19,Income,Salary,"$87,821",Bank Transfer,Chennai,Course fee
T11960,U103,2019-08-18,Expense,Food,174,Cash,Delhi,Uber to office
T08847,U123,28-11-19,Income,Bonus,"64,050",UPI,bengaluru,Doctor visit
T13940,U033,April 22 2022,Expense,Rent,"1,294",Cash,jaipur,Grocery shopping
T14997,U119,11/27/2021,Expense,Rent,₹53,UPI,Mumbai,Doctor visit cash
T04405,U173,2019-06-11,Expense,Others,121,Bank Transfer,Kolkata,Monthly rent cash
T00465,U172,15-01-19,Expense,Rent,290,Card,Mumbai,Doctor visit
T12095,U012,11/28/2021,Expense,Utilities,"2,910",UPI,Jaipur,Gift 
T04564,U112,October 25 2022,Expense,Rnt,"1,350",Card,Chennai,Doctor visit
T01692,U133,25-01-20,Expense,Food,"1,692",Cash,mumbai,
T08890,U105,04/12/2019,Expense,Travel,"9,470",Bank Transfer,Bengaluru,uZlBQiajiESm
T02231,U191,May 21 2021,Expense,Food,,Card,Delhi,Grocery shopping
T07580,U125,23-09-22,Expense,Heath,354,Cash,Kolkata,
T02272,U188,19-09-20,Expense,Utilities,136,Cash,Kolkata,
T10888,U003,17-12-20,Expense,Food,95,Card,Kolkata,Course fee 
T08258,U061,01/22/2022,Expense,Travel,80,PI,,Course fee
T01349,U026,2021-01-14,Expense,Utiilities,₹184,UPI,Kolkata,Doctor visit
T10608,U002,October 17 2021,Expense,Rent,76,Card,Kolkata,
T02481,U043,2022-07-29,Expense,Rent,68,Cash,Bengaluru,Monthly rent
T05529,U143,2022-09-05,Income,Other Income,"₹53,528",Card,Bengaluru,Monthly rent
T02150,U053,2022-03-03,Income,Bonus,"46,631",Bank Transfer,Bengaluru,Netflix subscription via app
T02097,U012,23-03-22,Expense,Education,₹335,UPI,Chennai,Doctor visit
T06189,U128,10/02/2022,Expense,Rent,₹258,Card,Chennai,Paid electricity bill
T05092,U022,11/21/2021,Expense,Utilities,243,UPI,Kolkata,Paid electricity bill
T06468,U119,22-04-19,Expense,Food,792,Card,Kolkata,Course fee 
T11493,U123,2020-11-05,Expense,Entertainment,325,Cash,mumbai,Gift
T13350,U141,31-05-22,Expense,Rent,548,Cash,Chennai,Monthly rent
T07234,U036,04/03/2020,Expense,Food,459,Bank Transfer,Hyderabad,Uber to office
T11069,U153,01/17/2022,Expense,Entertainment,638,Card,Mumbai,Uber to office cash
T06206,U006,2022-01-22,Expense,Food,305,,Chennai,Salary 
T10240,U097,2021-04-27,Income,Bonus,"47,862",Bank Transfer,Pune,Uber to office
T12045,U136,02-02-22,Expense,Reent,114,UPI,Hyderabad,Monthly rent
T13474,U190,March 29 2019,Expense,Savings,₹272,Bank Transfer,Hyderabad,Uber to office
T04226,U085,March 16 2021,Expense,Fod,"1,112",Card,Chennai,Salary
T04137,U161,2020-06-10,Expense,Food,738,Cash,Lucknow,Course fee
T00850,U051,03/18/2020,Expense,Travel,"₹2,502",UPI,jaipur,Paid electricity bill cash
T01822,U150,03/10/2021,Income,Other Income,"55,422",Card,Lucknow,uIX8yjVQlUI6lMiu
T12158,U006,10/09/2022,Expense,Entertainment,915,Card,Pune,Grocery shopping
T00418,U177,20-11-22,Expense,Food,176,Card,pune,Netflix subscription late
T03719,U132,January 04 2020,Expense,Food,$437,Bank Transfer,Chennai,Netflix subscription
T10556,U130,2019-07-21,Expense,Food,"₹1,132",Cash,Mumbai,Course fee
T13711,U096,July 13 2020,Expense,Savings,277,Cash,Delhi,
T10478,U191,09/15/2019,Expense,Food,$893,Card,pune,Course fee
T13881,U165,02/03/2019,Expense,Entertainment,908,Card,Chennai,Monthly rent
T10742,U008,11-02-19,Expense,Rent,"1,565",Card,Delhi,Netflix subscription cash
T04174,U071,January 25 2022,Income,Other Income,"45,077",Cash,Kolkata,iTiJ2bHuJOi7ftK474Oi
T12549,U175,2020-07-06,Expense,Entertainment,557,UP,Jaipur,Monthly rent
T01923,U157,09/10/2021,Income,Other Income,"52,321",Bank Transfer,Lucknow,Doctor visit via app
T14173,U036,27-05-20,Expense,Tavel,12,Card,Jaipur,Monthly rent
T10839,U065,2021-09-13,Expense,Others,"1,498",Bank Transfer,kolkata,
T05490,U184,2019-12-06,Expense,Utilities,371,Bank Transfer,Hyderabad,Monthly rent
T10763,U094,2020-10-27,Expense,Travel,85,Bank Transfer,Pune,Monthly rent 
T03762,U009,09/14/2022,Expense,Food,"₹1,031",UPI,hyderabad,Paid electricity bill
T09712,U141,,Income,Sallary,"47,225",UPI,Jaipur,Uber to office
T02103,U103,06-09-22,Income,Salary,"₹66,060",Bank Transfer,,Salary
T13914,U166,12/28/2019,Income,Other Income,"79,432",UPI,Ahmedabad,39bGca1bvh
T03066,U149,06-10-19,Expense,Food,757,Card,Chennai,Netflix subscription via app
T04156,U121,August 25 2022,Income,Salary,"53,777",Cash,Kolkata,Gift late
