transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T8264,U120,2024-10-21,Expense,Travl,3165,Bank Transfer,delhi,misc
T6880,U076,2021-07-16,Expense,Utlities,8144,CRD,BAN,xyz123
T9464,U143,04/26/2023,Expense,Utilties,1979,UPi,ahmedabad,N/A
T12757,U071,11/20/2024,Expense,,4319,UPi,,Internet bill
T13146,U036,2023-08-27,Income,Investment,17113 INR,Card,Ahmedabad,Petrol
T6197,U108,11-04-2021,Expense,Utility,5382,card,JAIPUR,EMI payment
T2793,U068,2024-10-27,Expense,Utlities,5766,CRD,JAI,
T1513,U038,12/07/2021,Income,Bonus,32450,,jaipur,Medicine
T1634,U079,18-09-24,Expense,Utilties,2025,CARD,Jaipur,
T12231,U123,2021-01-01,Expense,Food,3346,bank transfer,Mumbai,Doctor consultation
T1404,U015,10-08-24,Expense,Travel,6204,Upi,jaipur,
T0140,U016,2023-12-27,Expense,RENT,4480,cash,PUNE,Electricity bill
T7596,U051,2023-08-13,Income,Salary,₹11476,Card,BAN,...
T2044,U084,19-08-22,Expense,Utilties,1159,card,hyderabad,Electricity bill
T11354,U143,08/04/2022,Expense,rent,8950,Cash,,Shopping
T1711,U130,01/24/2021,Expense,utilities,₹6053,CASH,,Books
T3034,U069,09/17/2024,Expense,SAVINGS,9961,Crd,Bangalore,Medicine
T0650,U124,2021-07-18,Expense,EDU,4359,bank transfer,LUCKNOW,Uber ride
T1767,U043,27-12-22,Income,Freelance,70235,CRD,,N/A
T7334,U084,2021-03-12,Expense,Rent,33308,cash,Bangalore,asdfgh
T6150,U008,2024-10-03,Expense,Traval,7966 INR,Card,Chennai,Movie tickets
T9381,U016,2021-06-27,Expense,travel,759,UPi,CHENNAI,Electricity bill
T6707,U059,11/11/2022,Expense,utilities,8191,Bank Transfer,AHM,
T5115,U112,12/08/2024,Expense,FOOD,-500,BankTransfer,KOL,...
T13429,U020,19-06-2023,Expense,food,1499,CARD,Pune,Restaurant dinner
T6195,U090,2022-11-15,Expense,FOOD,9789,card,Pune,ATM withdrawal
T1138,U027,18-10-21,Income,Others,10591,Upi,kolkata,Electricity bill
T6368,U110,2024-11-01,Expense,Educaton,4511,Csh,CHE,ATM withdrawal
T10442,U100,2023-05-14,Expense,travel,5549,,mumbai,!!!
T2289,U087,2022-08-31,Expense,,934,Bank_Transfer,AHMEDABAD,Medicine
T4411,U099,2023-01-12,Expense,Foodd,$1956,CRD,JAI,Coffee
T4262,U080,2023-12-07,Expense,FOOD,4122,UPi,chennai,ATM withdrawal
T9198,U044,16-03-21,Expense,Rentt,27525,UPi,Lucknow,Fixed deposit
T5785,U136,11/13/2022,Expense,entertainment,₹794,card,lucknow,
T0772,U024,2021-11-22,Expense,Health,4280,upi,KOL,Petrol
T1315,U099,01-04-24,Expense,health,7906,upi,Kolkata,N/A
T2507,U036,2024-02-05,Expense,OTHERS,1318,bank transfer,PUNE,
T6332,U024,2021-09-23,Income,Freelance,77882,UPI,PUNE,Restaurant dinner
T6251,U022,24-10-2023,Income,Salary,₹68075,Bank Transfr,PUNE,
T10340,U089,08/11/2021,Income,Investment,$27953,upi,Hyderabad,N/A
T11835,U125,04-12-22,Expense,education,$7315,Bank Transfr,jaipur,N/A
T2247,U123,2022-09-09,Expense,,444,Card,KOL,...
T9944,U143,02/22/2023,Expense,Food,4469,bank transfer,Bangalore,!!!
T12169,U136,2021-02-21,Expense,Educaton,$2732,csh,hyderabad,Coffee
T4083,U030,26-05-23,Income,Bonus,17387,,CHENNAI,Online course
T10173,U066,03-09-24,Expense,health,474,UPi,BANGALORE,Medicine
T0032,U097,2022-02-11,Expense,Rent,24764,Csh,HYD,Doctor consultation
T5342,U128,02/08/2023,Expense,Foodd,3304,Card,CHENNAI,Grocery shopping
T12708,U126,05/21/2022,Expense,Misc,7314,UPI,ahmedabad,!!!
T7555,U055,2022-09-13,Expense,RENT,4249 INR,Card,CHE,Internet bill
T3336,U001,09/10/2022,Income,Freelance,55604,Cash,Chennai,Train ticket
T8233,U051,17-10-2022,Expense,Traval,929,bank transfer,Chennai,Gym membership
T12287,U057,09/14/2022,Income,Salary,46399,CASH,PUNE,Petrol
T2341,U108,20-03-2021,Expense,rent,5279,Csh,Hyderabad,Lunch
T4218,U084,05/28/2022,Expense,Others,8028,BankTransfer,kolkata,...
T13128,U128,2023-11-14,Expense,HEALTH,865,Bank_Transfer,lucknow,Train ticket
T10610,U127,19-04-23,Expense,utilities,5984,CRD,Bangalore,Grocery shopping
T6975,U047,2024-12-16,Expense,Travel,1405,Bank Transfr,Pune,!!!
T2614,U068,2023-07-08,Expense,Foods,1139,Csh,jaipur,Petrol
T4306,U083,2022-08-27,Expense,Educaton,7917,csh,AHMEDABAD,...
T5621,U045,23-11-22,Expense,Health,1211,UPI,Hyderabad,Monthly rent payment
T11419,U136,2022-12-07,Expense,Travel,6515,CARD,Ahmedabad,Uber ride
T13984,U106,19-08-24,Expense,Utility,9761,Bank Transfr,BAN,Movie tickets
T0069,U103,22-03-23,Expense,rent,1968 INR,upi,bangalore,Coffee
T8953,U103,,Expense,Utilties,$2229,UPi,JAI,EMI payment
T1372,U038,06/17/2021,Expense,Other,₹8596,Bank Transfer,AHMEDABAD,
T9074,U016,2024-12-04,Expense,Rent,30589 INR,Bank_Transfer,DELHI,Movie tickets
T1949,U107,06-08-24,Expense,TRAVEL,2823,Csh,MUMBAI,Books
T5778,U061,2023-08-22,Expense,,$6634,Card,pune,Doctor consultation
T13505,U020,02/17/2021,Expense,Foods,174,,CHE,N/A
T12518,U092,,Expense,FOOD,5023,Crd,jaipur,Medicine
T9659,U148,15-07-22,Expense,Utility,9710,Bank Transfr,pune,Medicine
T3611,U028,09-10-23,Expense,utilities,946,CARD,kolkata,
T10626,U018,22-03-2024,Expense,Entertainment,Rs.1454,Bank Transfer,Hyderabad,Gym membership
T1245,U097,04/28/2023,Expense,food,4040,card,CHENNAI,Lunch
T11303,U139,11/29/2023,Expense,food,5575,BankTransfer,PUN,Restaurant dinner
T2113,U030,2021-10-24,Income,Investment,10309,Csh,lucknow,!!!
T4158,U035,09/11/2024,Income,Investment,69689,Bank Transfer,,asdfgh
T13671,U003,2024-05-31,Expense,Food,1495,,ahmedabad,Medicine
T8755,U054,06-10-22,Income,Investment,₹49134,Upi,DEL,test
T1015,U143,2023-09-26,Expense,rent,₹8950,Cash,BANGALORE,Petrol
T10220,U036,2022-06-10,Income,Others,57854,CASH,DEL,Movie tickets
T4592,U034,15-07-21,Expense,Entertainment,859,Crd,pune,Petrol
T7805,U002,11/08/2024,Expense,Rnt,6081,CARD,hyderabad,xyz123
T12261,U111,22-12-21,Income,Freelance,48933,card,MUMBAI,Medicine
T2347,U082,,Expense,education,948,UPi,Delhi,Fixed deposit
T10409,U010,24-04-2024,Expense,Rent,Rs.20775,Cash,CHENNAI,xyz123
T2611,U097,2023-09-15,Expense,Travl,3197,Bank Transfr,,Uber ride
T8752,U146,09/19/2024,Expense,RENT,1598,Card,Kolkata,Uber ride
T5694,U073,08-12-2023,Expense,travel,1377,Csh,HYD,
T7468,U129,2024-03-02,Expense,Rentt,28176,UPI,Hyderabad,EMI payment
T13001,U112,04/03/2022,Expense,Rnt,5590,upi,JAIPUR,Movie tickets
T7086,U009,2023-04-28,Expense,Utilities,Rs.7768,Card,BANGALORE,Grocery shopping
T9828,U106,14-08-21,Expense,Rent,15775,CARD,N/A,
T11337,U147,20-06-21,Expense,utilities,5947,Card,bangalore,Train ticket
T2454,U138,2022-12-02,Expense,Travel,2715,csh,PUNE,Uber ride
T3283,U101,23-09-23,Expense,entertainment,8217,,bangalore,Restaurant dinner
T5406,U015,29-05-24,Expense,Rnt,-500,Cash,CHE,test
T11227,U013,08/14/2023,Expense,Helth,9800,Csh,Ahmedabad,
T1636,U024,2022-08-14,Expense,Utilties,5844,card,JAIPUR,
T7823,U099,18-08-24,Expense,Helth,$5211,Upi,DELHI,Internet bill
T9691,U145,08/25/2022,Expense,TRAVEL,₹2909,CASH,,...
T6750,U021,21-05-24,Expense,Rentt,5978,,Lucknow,Train ticket
T1538,U019,12/23/2023,Income,Freelance,62118,Bank Transfer,CHENNAI,Monthly rent payment
T11875,U016,2021-09-29,Expense,Travel,8731,Bank Transfer,jaipur,ATM withdrawal
T1118,U075,2022-03-28,Expense,Entertain,1322,Card,Delhi,xyz123
T1709,U069,24-06-2024,Expense,travel,Rs.7373,Bank Transfer,hyderabad,EMI payment
T4274,U106,2021-11-26,Expense,FOOD,2822,Bank_Transfer,HYD,ATM withdrawal
T13100,U008,2022-11-27,Income,Bonus,₹49835,Card,JAI,Internet bill
T4450,U021,11/22/2023,Expense,Foods,3781,Bank_Transfer,KOL,Gym membership
T13254,U132,06/23/2022,Income,Investment,19454,bank transfer,PUNE,asdfgh
T5261,U047,2023-04-24,Expense,Helth,560,CRD,AHMEDABAD,Uber ride
T10836,U034,05/18/2023,Income,Freelance,33341,UPi,CHENNAI,Petrol
T9210,U080,2024-12-24,Expense,,4923,csh,CHE,misc
T7624,U075,2024-07-24,Income,Others,946934 INR,Bank Transfer,Jaipur,Fixed deposit
T3261,U014,,Expense,Foods,2966,Crd,DEL,test
T3141,U037,,Expense,Utility,2934,BankTransfer,AHMEDABAD,Monthly rent payment
T2548,U110,19-03-22,Income,Investment,57810,BankTransfer,Jaipur,misc
T8364,U013,2021-12-19,Income,Bonus,₹17011,BankTransfer,BANGALORE,Online course
T11120,U107,2023-12-20,Income,Freelance,41449,Card,CHE,Gym membership
T5707,U048,17-07-2021,Expense,Fod,7669,Bank Transfr,Kolkata,!!!
T8706,U140,22-02-2024,Income,Investment,₹59188,UPi,BANGALORE,
T12088,U057,2023-04-06,Expense,Education,2212,upi,Pune,N/A
T10665,U044,10/30/2021,Expense,utilities,9808,Cash,KOLKATA,asdfgh
T5226,U012,11/03/2022,Income,Others,45051,UPi,jaipur,Petrol
T2902,U150,30-01-2024,Expense,Food,1776,,Jaipur,EMI payment
T9437,U065,02/17/2022,Expense,Foodd,2457,Upi,CHENNAI,asdfgh
T5800,U118,2022-10-23,Expense,TRAVEL,7439,UPi,lucknow,misc
T4744,U014,19-07-2022,Expense,Rnt,4492,Bank Transfr,Pune,Internet bill
T9645,U093,27-11-21,Expense,FOOD,8174,bank transfer,BAN,Books
T0720,U043,05-05-22,Expense,food,7605,,LUC,Grocery shopping
T7280,U032,08/09/2024,Expense,TRAVEL,1670,CARD,lucknow,Monthly rent payment
T5818,U120,02/01/2023,Expense,Rnt,5515,,KOLKATA,Uber ride
T9438,U022,11/15/2021,Expense,Fod,4852,UPI,JAI,
T8979,U120,07/25/2021,Expense,Fod,6860,upi,AHM,Medicine
T2444,U024,07/14/2024,Expense,Utility,3548,card,delhi,asdfgh
T5910,U103,16-06-22,Expense,Savings,₹4579,Bank Transfer,LUC,EMI payment
T3399,U075,2024-09-04,Expense,Rentt,8609,,PUNE,Doctor consultation
T6440,U144,2022-02-09,Expense,Rnt,4254,Bank_Transfer,CHENNAI,asdfgh
T6316,U045,27-08-21,Expense,Travel,$8409,BankTransfer,KOLKATA,Online course
T10346,U024,2023-09-15,Expense,food,7493,Upi,JAIPUR,Restaurant dinner
T2171,U147,18-08-22,Expense,Rnt,4802,CARD,CHE,EMI payment
T9574,U057,16-02-23,Expense,Entertain,$7154,Csh,Pune,
T10846,U140,2023-01-16,Expense,Rent,₹38943,upi,ahmedabad,Medicine
T7244,U032,16-04-24,Expense,health,4003,Upi,BANGALORE,Monthly rent payment
T11226,U091,13-12-22,Expense,Utilties,5211,BankTransfer,,Movie tickets
T10706,U108,2024-02-03,Expense,food,7890,csh,Pune,Lunch
T10227,U034,2024-09-07,Expense,Entrtnmnt,$2458,CRD,bangalore,Lunch
T11831,U122,2023-11-20,Expense,Rent,39411,upi,JAI,Grocery shopping
T3332,U046,20-11-21,Expense,Fod,2324,Csh,AHM,Gym membership
T9658,U089,07/16/2024,Income,Others,40408,Upi,MUM,Train ticket
T4196,U087,09/18/2024,Income,Salary,15505,Bank Transfr,DELHI,Electricity bill
T5623,U058,20-12-2023,Expense,Food,3401,,PUNE,Online course
T12339,U112,2023-10-14,Expense,Entertainment,8040,UPI,DEL,Restaurant dinner
T6290,U031,21-02-24,Expense,Education,4369,upi,DELHI,Lunch
T7570,U048,23-10-2021,Expense,TRAVEL,,CASH,KOLKATA,
T12668,U080,09/22/2022,Expense,food,$4702,UPi,AHM,!!!
T9920,U074,2024-03-30,Expense,FOOD,1941,BankTransfer,Chennai,Shopping
T11833,U054,16-10-24,Expense,TRAVEL,4847,Bank Transfr,N/A,misc
T10237,U076,2022-11-02,Expense,Fod,3528,Upi,JAI,misc
T4149,U001,2022-07-12,Expense,Rent,17529,Cash,AHMEDABAD,Shopping
T8648,U076,2022-03-09,Expense,Food,179,upi,HYD,Coffee
T0373,U069,2023-10-10,Expense,Foodd,2368 INR,Card,Kolkata,Internet bill
T5745,U107,03/08/2021,Expense,Rent,16470,Cash,Delhi,Uber ride
T12554,U075,2022-03-20,Expense,Entertain,2647,cash,BANGALORE,!!!
T4738,U019,14-10-2022,Income,Salary,₹32428,CRD,DEL,test
T11320,U138,2023-08-05,Expense,RENT,,Csh,,Fixed deposit
T13750,U135,06/25/2021,Expense,Foods,1633,CASH,delhi,asdfgh
T13442,U055,10/06/2021,Expense,Entrtnmnt,8016,UPi,KOL,Medicine
T0679,U076,2022-12-13,Expense,Utilities,8369,card,CHENNAI,Monthly rent payment
T13179,U013,09/23/2023,Expense,Food,4932,,DEL,
T0691,U099,08/25/2022,Income,Freelance,Rs.674606,CASH,CHENNAI,Internet bill
T11678,U055,27-10-22,Expense,RENT,4196,Bank Transfr,CHENNAI,!!!
T1748,U112,30-05-22,Expense,rent,8457,upi,N/A,Online course
T8691,U108,29-02-24,Income,Freelance,899072,Csh,AHMEDABAD,asdfgh
T10997,U095,06/02/2021,Expense,savings,8447,card,HYD,Uber ride
T9409,U053,2024-11-24,Expense,Travel,3997,upi,MUM,
T3203,U079,12/19/2022,Expense,,₹3557,Bank Transfer,Jaipur,Petrol
T12955,U110,2024-05-28,Income,Bonus,70126,Bank Transfr,Ahmedabad,Online course
T4275,U145,10-07-21,Income,Bonus,,cash,KOL,Restaurant dinner
T4166,U003,02/27/2021,Expense,Educaton,3995,CARD,KOLKATA,
T2592,U113,08/27/2022,Expense,Education,4207,CASH,PUNE,Gym membership
T0869,U084,23-11-22,Income,Investment,32525,CRD,HYD,Movie tickets
T1308,U069,03-06-22,Income,Freelance,₹59941,Crd,AHM,Online course
T4039,U049,07-05-24,Income,Others,35662,Cash,chennai,Petrol
T12749,U084,06-06-21,Expense,Travl,5074,bank transfer,MUMBAI,...
T4718,U007,2022-02-28,Income,Salary,54309,card,KOL,Books
T9017,U020,2021-08-28,Expense,Travl,$3611,BankTransfer,Jaipur,ATM withdrawal
T6599,U053,04-01-22,Expense,Rnt,9882,card,JAI,
T9283,U122,01/14/2024,Expense,Savings,8973,Cash,CHE,N/A
T4178,U030,2021-04-15,Expense,Utility,821,,Hyderabad,Uber ride
T7077,U087,2024-06-08,Expense,Rnt,,CARD,CHENNAI,Monthly rent payment
T7853,U038,02/03/2022,Expense,Fod,3915,UPI,AHM,test
T0556,U111,2021-07-02,Income,Investment,68886,CRD,HYDERABAD,
T9266,U138,08/12/2023,Expense,RENT,5446,Upi,N/A,EMI payment
T10611,U102,02/11/2022,Expense,food,7403,Upi,bangalore,
T13033,U142,04/12/2022,Expense,Rentt,5317,bank transfer,KOL,Restaurant dinner
T5536,U140,10-02-2021,Income,Salary,164337,UPi,jaipur,Coffee
T9938,U102,2024-02-10,Expense,Entrtnmnt,Rs.2671,Cash,Jaipur,
T9265,U048,2024-01-22,Expense,travel,3707,cash,Kolkata,Online course
T9476,U123,2023-10-18,Expense,Rent,38882,Upi,HYD,
T4134,U136,09/22/2021,Expense,Utilties,5459,Cash,Bangalore,ATM withdrawal
T5262,U018,12/12/2021,Expense,entertainment,884,UPI,AHMEDABAD,Doctor consultation
T12353,U102,2024-01-12,Expense,others,₹391,Card,chennai,
T4399,U012,28-05-2021,Expense,Food,2291,Bank Transfer,PUN,Train ticket
T6770,U074,05/26/2024,Income,Salary,12707,CRD,,N/A
T8855,U136,2022-06-19,Expense,Entertainment,₹6061,CASH,pune,
T11508,U101,2023-01-05,Expense,Travl,$7897,Card,HYDERABAD,Monthly rent payment
T11515,U081,08-07-2023,Expense,Traval,9122,UPI,,Movie tickets
T3428,U100,2023-10-23,Expense,Rentt,35601,CASH,MUM,
T9161,U081,2021-08-09,Expense,RENT,2783,Csh,jaipur,Movie tickets
T4102,U051,11/05/2023,Expense,TRAVEL,7347,Crd,DELHI,N/A
T4551,U119,01-10-2024,Income,Salary,43118,UPi,Lucknow,EMI payment
T7680,U091,2024-08-13,Expense,Food,3682,csh,,Monthly rent payment
T0575,U065,23-11-22,Expense,Entertain,4493,bank transfer,CHE,
T11863,U079,11-07-21,Expense,Traval,Rs.6217,csh,KOL,!!!
T12153,U007,09/21/2022,Expense,Entrtnmnt,5485,upi,Kolkata,Train ticket
T3887,U009,2024-06-30,Expense,Travl,1680,,Ahmedabad,Monthly rent payment
T12819,U111,2024-02-18,Expense,Traval,7553,BankTransfer,bangalore,asdfgh
T8162,U145,06/24/2021,Expense,Rnt,6701,csh,hyderabad,Monthly rent payment
T0547,U076,12/24/2022,Income,Freelance,₹74828,,Pune,Medicine
T3487,U137,19-07-22,Expense,utilities,7192,CASH,pune,N/A
T6573,U013,03/19/2023,Expense,food,Rs.9691,card,Pune,Doctor consultation
T12694,U119,,Expense,EDU,5610,Cash,kolkata,Internet bill
T1183,U080,2023-07-08,Expense,Rnt,7373,CRD,Mumbai,
T6080,U052,06/18/2024,Expense,Educaton,5558,BankTransfer,JAI,xyz123
T1866,U095,,Income,Freelance,₹71031,Csh,Chennai,Online course
T3390,U093,2024-06-17,Expense,Foods,3746,Csh,chennai,Fixed deposit
T4722,U116,2024-06-10,Expense,RENT,2152,UPI,HYD,Restaurant dinner
T8195,U111,07/13/2023,Expense,food,5074,Csh,KOL,Movie tickets
T10179,U012,01-12-24,Expense,Rentt,18912,Crd,kolkata,!!!
T0565,U052,2021-01-01,Income,Freelance,76296,Csh,BAN,Internet bill
T7900,U104,12/16/2021,Expense,Foods,4715 INR,CASH,Bangalore,Fixed deposit
T4961,U062,09-09-2024,Expense,education,1439,UPI,AHMEDABAD,asdfgh
T7435,U022,2022-08-12,Expense,Entertain,9558,,HYDERABAD,xyz123
T5500,U050,06-05-23,Expense,health,₹8279,card,chennai,Online course
T10999,U069,2021-09-21,Expense,TRAVEL,5193,csh,Bangalore,Uber ride
T7055,U036,2023-05-13,Expense,food,5961,cash,DEL,Grocery shopping
T13272,U002,15-10-24,Expense,FOOD,,UPI,hyderabad,
T9167,U131,2022-11-25,Expense,RENT,9110,UPi,JAI,Doctor consultation
T5944,U144,22-02-21,Expense,Food,3058,UPi,KOL,N/A
T9135,U107,04/30/2023,Expense,food,₹9339,Cash,KOL,Books
T6275,U030,2024-04-08,Income,Bonus,17616,Csh,delhi,asdfgh
T12503,U017,2023-03-02,Income,Others,Rs.363110,UPI,Hyderabad,test
T1915,U077,04-05-22,Expense,Travl,₹5155,Csh,Mumbai,...
T9701,U098,2021-12-14,Expense,Utilties,3915,card,lucknow,Grocery shopping
T2956,U070,2023-05-24,Expense,Entrtnmnt,6705,CRD,,Electricity bill
T13940,U089,10/10/2022,Expense,Rnt,$3474,CRD,AHMEDABAD,xyz123
T8428,U121,2021-12-30,Income,Investment,60680,Csh,delhi,Grocery shopping
T0832,U048,02/17/2021,Expense,travel,8504,cash,HYD,Internet bill
T9177,U090,20-04-2022,Expense,Utilties,8978,Bank_Transfer,,EMI payment
T2959,U110,2023-06-21,Expense,utilities,0,Crd,,Train ticket
T13055,U135,07/24/2021,Expense,Travl,5389,Bank Transfr,jaipur,Shopping
T8404,U070,07/10/2023,Expense,Rent,$13749,Bank Transfer,hyderabad,Internet bill
T2226,U038,12-05-2023,Expense,TRAVEL,6881,UPI,Chennai,ATM withdrawal
T9482,U017,,Expense,Rent,-1000,Card,kolkata,Monthly rent payment
T12448,U061,06/07/2024,Income,Bonus,59723,CASH,ahmedabad,ATM withdrawal
T7838,U014,2021-07-03,Expense,Utlities,$581,BankTransfer,jaipur,Doctor consultation
T5451,U088,04/22/2024,Expense,Travel,6384,Card,delhi,Gym membership
T11801,U002,04/19/2023,Expense,HEALTH,2659,upi,BANGALORE,Coffee
T0790,U010,18-04-24,Expense,Foodd,651,CARD,DEL,EMI payment
T10195,U143,2023-02-14,Expense,Entertainment,2505,Card,PUN,
T9182,U055,12-03-21,Expense,food,6317,UPI,Mumbai,EMI payment
T7917,U073,24-08-2023,Expense,Food,507,Bank_Transfer,MUM,Uber ride
T3568,U021,2024-04-06,Income,Investment,54642,Upi,chennai,xyz123
T1371,U021,26-03-2024,Expense,Rentt,47195,CRD,N/A,Electricity bill
T4676,U119,2021-06-28,Expense,rent,1869,Card,Pune,ATM withdrawal
T4279,U031,25-10-2021,Expense,Entrtnmnt,295,card,KOLKATA,Lunch
T6205,U104,06-05-21,Expense,Education,9048,CRD,delhi,Fixed deposit
T5593,U130,11/09/2021,Expense,Entertain,,,MUMBAI,Online course
T0115,U051,2023-05-30,Expense,Travel,8896,UPi,Hyderabad,xyz123
T5859,U125,07/24/2024,Expense,EDU,1378,Bank Transfer,,Doctor consultation
T4442,U074,02/05/2022,Expense,Rent,12417,,MUMBAI,Online course
T12171,U091,05-01-2024,Expense,entertainment,2708,Cash,N/A,asdfgh
T1589,U148,10/22/2023,Expense,rent,999999,bank transfer,LUC,
T9766,U023,07/17/2022,Expense,Travl,8749,CASH,KOL,misc
T0892,U092,2024-01-11,Expense,Traval,4349,cash,MUM,...
T8199,U036,12/07/2021,Expense,RENT,Rs.5814,UPi,CHE,Shopping
T6107,U129,10-05-21,Expense,,4118,CARD,Jaipur,Restaurant dinner
T12777,U023,2021-08-25,Expense,Education,990,BankTransfer,pune,Internet bill
T3737,U031,2024-11-12,Expense,Travl,$9148,CASH,,test
T10504,U057,07-11-2022,Expense,Traval,$5872,UPi,AHMEDABAD,Lunch
T13448,U145,2024-06-02,Expense,Traval,3982,card,Hyderabad,
T2505,U112,06/19/2024,Expense,Foods,1833,Bank Transfer,LUC,ATM withdrawal
T7406,U104,27-05-2023,Expense,Foodd,1389,upi,Pune,asdfgh
T0164,U099,02/13/2022,Expense,Rentt,30067,bank transfer,Jaipur,
T8535,U100,12/25/2021,Expense,utilities,$244,Csh,Chennai,Shopping
T11699,U103,11-07-24,Expense,Food,3230,cash,AHMEDABAD,misc
T2103,U078,03/01/2022,Expense,Education,$1670,cash,Bangalore,Electricity bill
T0063,U030,26-08-24,Expense,Entertain,3843,Csh,Kolkata,misc
T7599,U106,05/01/2022,Expense,Utility,3625,BankTransfer,Kolkata,Internet bill
T4535,U118,07/28/2024,Expense,Rent,34724,Card,JAIPUR,Online course
T6128,U044,2024-05-12,Income,Salary,74771,bank transfer,KOL,Internet bill
T2854,U039,2024-12-11,Expense,Entrtnmnt,6216,Bank Transfr,HYDERABAD,Monthly rent payment
T4971,U108,2022-08-13,Income,Freelance,50898,card,,
T7306,U007,2024-01-22,Income,Bonus,,,KOLKATA,xyz123
T4063,U125,21-11-2022,Expense,Rentt,31495,UPI,HYD,
T13837,U092,08/08/2024,Expense,EDU,3899,Bank Transfer,pune,!!!
T7863,U049,,Expense,Food,₹3863,Bank Transfr,HYD,Doctor consultation
T5336,U058,11-11-23,Expense,utilities,1944,Bank Transfer,Kolkata,Online course
T2228,U058,2021-03-29,Income,Bonus,₹52448,card,mumbai,Doctor consultation
T11141,U128,20-12-24,Expense,EDU,2762,upi,MUM,Internet bill
T11859,U109,26-12-23,Expense,utilities,1443,card,Delhi,
T9769,U026,2021-08-21,Expense,Travl,₹8138,BankTransfer,Bangalore,
T7349,U073,08/12/2021,Expense,Foodd,4243,cash,N/A,test
T10221,U087,06/26/2023,Expense,Utility,6933,UPi,DEL,Doctor consultation
T8332,U146,2023-09-14,Expense,Traval,6310,bank transfer,KOL,Internet bill
T11873,U145,2021-11-15,Expense,health,9693,Upi,chennai,
T1486,U055,08/15/2024,Expense,Utilities,7745,Csh,KOL,
T4671,U040,12/03/2022,Expense,Utilties,9553,csh,,N/A
T11180,U113,2021-04-05,Expense,TRAVEL,1226,upi,AHM,misc
T7225,U095,2024-02-12,Expense,food,999999,CASH,BAN,test
T0545,U095,06-01-2024,Income,Investment,150335,UPi,BANGALORE,Fixed deposit
T11369,U050,2021-08-14,Income,Bonus,26682,Csh,N/A,EMI payment
T7849,U141,06/03/2022,Income,Freelance,17496,CARD,bangalore,
T8036,U001,17-04-21,Expense,Entrtnmnt,7213,CRD,MUM,Monthly rent payment
T5445,U146,11/30/2021,Expense,Foods,1286,Cash,JAIPUR,
T10855,U047,06/19/2023,Expense,RENT,7484,CASH,PUN,Gym membership
T10844,U132,22-06-22,Expense,Utility,667,CRD,BANGALORE,Doctor consultation
T8559,U052,2022-10-29,Expense,HEALTH,2716,upi,chennai,Fixed deposit
T5751,U038,08/27/2024,Expense,entertainment,₹8039,CRD,AHMEDABAD,Lunch
T6055,U079,2022-01-01,Expense,Utilties,9734,CRD,kolkata,Electricity bill
T2271,U139,02-02-24,Expense,rent,3753,UPi,HYD,Medicine
T1150,U024,2022-09-06,Expense,RENT,4813,BankTransfer,Pune,misc
T10190,U013,2021-03-29,Income,Bonus,61820,upi,DEL,
T8381,U118,2022-06-14,Expense,,8931,Bank Transfer,mumbai,Restaurant dinner
T10599,U078,06/08/2021,Expense,Rent,24800,csh,bangalore,N/A
T9765,U108,09/07/2024,Expense,Educaton,,csh,LUCKNOW,
T13957,U122,2024-01-05,Expense,FOOD,,UPI,HYD,
T2172,U084,2022-05-14,Income,Others,20396,CASH,MUMBAI,
T4219,U131,03/02/2024,Expense,Foods,87,Csh,Bangalore,!!!
T4078,U132,2023-11-26,Expense,Educaton,4468,Card,AHMEDABAD,test
T6668,U077,2023-09-15,Expense,Travl,8457,csh,CHE,Train ticket
T7023,U135,2023-11-02,Income,Investment,55022,UPi,ahmedabad,Coffee
T1927,U126,14-12-21,Income,Freelance,66112,BankTransfer,lucknow,Electricity bill
T4783,U037,02/04/2024,Expense,Travel,6613,Upi,lucknow,
T3814,U135,16-01-21,Expense,entertainment,₹5327,Bank Transfr,BAN,!!!
T1350,U135,04/03/2022,Expense,RENT,1414,csh,DELHI,Online course
T7309,U130,2021-02-16,Expense,rent,4144,Bank Transfr,LUCKNOW,
T2436,U048,06-07-23,Expense,Foods,2154,CRD,MUMBAI,Shopping
T4711,U134,2022-11-03,Expense,Foodd,3697,Upi,KOLKATA,Gym membership
T1893,U134,,Income,Freelance,Rs.24946,CASH,Mumbai,Monthly rent payment
T8800,U097,01/26/2024,Expense,TRAVEL,,Crd,bangalore,N/A
T3478,U078,2021-09-07,Expense,Foodd,3025,BankTransfer,pune,Movie tickets
T13015,U121,2021-09-17,Expense,Educaton,413,Bank Transfr,Bangalore,N/A
T4515,U014,01/02/2021,Expense,utilities,479,CARD,AHM,!!!
T9375,U005,2022-05-18,Expense,food,7238,Bank Transfr,Bangalore,ATM withdrawal
T5737,U123,15-10-24,Expense,FOOD,$4063,upi,DEL,Uber ride
T9565,U027,2023-06-29,Expense,Educaton,$8358,CASH,bangalore,
T6735,U131,10/10/2021,Expense,Rent,₹27817,CASH,Pune,Lunch
T8888,U065,2023-06-11,Income,Bonus,24338,cash,KOLKATA,Electricity bill
T5354,U140,09/06/2024,Expense,education,1007,Crd,KOLKATA,Doctor consultation
T13533,U124,2023-02-18,Expense,Traval,7821,UPI,Jaipur,Fixed deposit
